noteId,noteAuthorParticipantId_x,createdAtMillis_x,tweetId,classification,summary,timestampMillisOfFirstNonNMRStatus,firstNonNMRStatus,found_keywords
1590089391728386048,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1667941828078,1590086293706641409,MISINFORMED_OR_POTENTIALLY_MISLEADING,Per Maricopa County: &quot;The vast majority of Vote Centers are seeing wait times under 30 minutes&quot;    https://twitter.com/maricopacounty/status/1590069416334880768,1669142527781.0,CURRENTLY_RATED_HELPFUL,['vote']
1590090122665541632,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1667942002347,1590062144242200576,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Per Maricopa County: &quot;The vast majority of Vote Centers are seeing wait times under 30 minutes, and whether by tabulator or secure ballot box, all voters are being served.&quot;     https://twitter.com/maricopacounty/status/1590069416334880768",nan,nan,"['Ballot', 'vote']"
1597968869246877700,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1669820441911,1597351066404020224,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/,nan,nan,['election']
1597969028777230342,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1669820479946,1597784586494222337,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/,nan,nan,['election']
1597969157366095873,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1669820510606,1597770860219142145,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/,nan,nan,['election']
1597969290216591367,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1669820542280,1597733090507751424,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/,nan,nan,['election']
1597969467316862978,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1669820584503,1597390350171000832,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/,1670996762166.0,CURRENTLY_RATED_HELPFUL,['election']
1597969968162914310,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1669820703913,1597295441418539008,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/,nan,nan,['election']
1597970141127606275,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1669820745149,1597045990447382528,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/,nan,nan,['election']
1780710900649119992,A0CDBA28438E5C4E85B63EAAA30FF466848F669F2A5E0C7F5759DC19A43C6007,1713389537381,1780327001397559420,MISINFORMED_OR_POTENTIALLY_MISLEADING,Aaron is repeating a well known Russian pysops campaign from the 1980s called &quot;Operation Denver&quot;    https://en.wikipedia.org/wiki/Operation_Denver,nan,nan,['campaign']
1712813665714405462,B79482591FE0C02D087E059B1EB224DBE56170D5E9818FE6B22B01152176CC29,1697201575108,1712751772651987130,MISINFORMED_OR_POTENTIALLY_MISLEADING,Currently more than 4.1 million people from Ukraine benefit from the temporary protection mechanism. Data up to 31 July 2023.    https://www.consilium.europa.eu/en/infographics/ukraine-refugees-eu/,nan,nan,['Ukraine']
1776195220339576851,B79482591FE0C02D087E059B1EB224DBE56170D5E9818FE6B22B01152176CC29,1712312915296,1775915785023606975,MISINFORMED_OR_POTENTIALLY_MISLEADING,The article is fake. No where to be found on the real politico website.     https://www.politico.com/search?q=Ukraine+,nan,nan,['Ukraine']
1838570875236340200,B79482591FE0C02D087E059B1EB224DBE56170D5E9818FE6B22B01152176CC29,1727184430309,1838532709481644194,MISINFORMED_OR_POTENTIALLY_MISLEADING,Enligt länkarna nedan så stämmer inte uppgifterna i posten.    https://www.timesofisrael.com/liveblog_entry/38-children-were-killed-20-orphaned-on-oct-7-the-state-did-not-pass-the-test-of-protecting-them/    https://www.aa.com.tr/en/middle-east/unicef-raises-alarm-over-escalating-tensions-after-24-children-killed-in-israeli-airstrikes-in-lebanon/3339132,nan,nan,['state']
1854167844008923479,E340012808019BBD8B863F3A37AAC03E4FCF5E546B3EB3E321C32F22CC4DEED6,1730903037441,1854086597970362483,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Nel post si parla di Ramat Trump e di Cisgiordania e Territori Palestinesi.    Il lettore non informato può inferire che Ramat Trump si trovi in Cisgiordania.    Ramat Trump si trova nelle alture del Golan, è conteso dalla Siria e non è collegato alla questione palestinese.    https://maps.app.goo.gl/6SepoRgXwKRDecNG6?g_st=ic",nan,nan,['Trump']
1853520799283781643,32CA72773CEDF34063643CBC5C89674C7541151C99FAE87D5529A1D42E6C872E,1730748769958,1853479670911586503,MISINFORMED_OR_POTENTIALLY_MISLEADING,There are no credible sources supporting this post. This post is part of a misinformation campaign associated with Musk. https://www.newsweek.com/elon-musk-promised-free-speech-twitter-hes-betrayed-it-again-again-opinion-1794478,nan,nan,['campaign']
1854527639790174612,32CA72773CEDF34063643CBC5C89674C7541151C99FAE87D5529A1D42E6C872E,1730988819440,1854266258214342680,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Factually speaking, the left may struggle to find words because the right seems to hold all of them now. https://www.newsweek.com/donald-trump-victory-speech-full-transcript-1981234",1730990208266.0,CURRENTLY_RATED_NOT_HELPFUL,['Trump']
1388893557134561285,19E4487244B07462DFFFC60E84DEDE06F59AB748382BB88E49D7D30C2801C3BA,1619973003073,1388138766599086080,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is anti-stimulus and anti-unemployment rhetoric. It’s not supported by facts.    WSJ: “Is $600 a Week in Extra Unemployment Aid Deterring People From Seeking Work?” [7/29/2020]  https://www.wsj.com/amp/articles/is-600-a-week-in-extra-unemployment-aid-deterring-people-from-seeking-work-11596015000    This is about the previous stimulus but discusses relevant studies.,nan,nan,['stimulus']
1833695808782500280,0559E428A3BFCDD94E0BDBF97137139C47D945D577ACCBD7634CF65340CCE7D6,1726022123890,1833688601999090138,NOT_MISLEADING,"The tweet in question specifically states Biden cancelled Keystone XL, which is true, and is what the linked article in the above person’s note is talking about. No note needed.",nan,nan,['biden']
1727940249454534919,B9279C005257210BA452A1634EFF4D621DDD708E20C8841B4EA2804B6596A4B9,1700808033705,1727796341374403056,MISINFORMED_OR_POTENTIALLY_MISLEADING,I recall the PM being verbally attacked by the PC party in the house of commons using the fake news of the terrorist attack as spread by CNN's now very discredited news story.    https://youtu.be/SrXX1M_UmDs?si=jz7FZBuhNyyrLkHa,1700847160129.0,CURRENTLY_RATED_NOT_HELPFUL,['party']
1474472173884657666,29C1ADC6323D22F56C0130A2BAB59AB8327BB8208C043084A9CBFA36002DAADE,1640376535279,1474179269949542400,NOT_MISLEADING,"This tweet could cite sources, such as https://thehill.com/homenews/senate/586883-corporate-donors-opened-wallets-to-manchin-before-announcement-he-wont",nan,nan,['Senate']
1521618006584954881,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651616977723,1521492724603658244,MISINFORMED_OR_POTENTIALLY_MISLEADING,There is as yet no evidence whatsoever as to who has leaked this information or what their motives might be. There is also no evidence that leaking the memo constitutes bullying or intimidating federal justices. https://www.foxnews.com/politics/roe-v-wade-draft-leaker-identity-unknown,nan,nan,['federal']
1521618624212922368,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651617124977,1519441929037090819,MISINFORMED_OR_POTENTIALLY_MISLEADING,"There is no evidence that increases in crime during the pandemic are the result of Democrat policies. In fact, Republican areas showed the greatest increase in some crimes. https://www.salon.com/2022/03/16/democrats-for--but-new-data-shows-higher-rates-in-red-states/",nan,nan,"['Democrat', 'Republican']"
1521630401508220928,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651619932902,1521300212412678144,MISINFORMED_OR_POTENTIALLY_MISLEADING,"It is true that in the 1800s the Democratic Party supported slavery. However, by the 1960s, the parties had reconfigured themselves so that Democrats were more likely to vote in favor of civil rights than Republicans. Racist Democrats of the Southern States switched parties. https://www.theguardian.com/commentisfree/2013/aug/28/republicans-party-of-civil-rights",nan,nan,"['party', 'rights', 'vote']"
1521889786809643008,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651681775178,1521797001175834625,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Pew Research: 70% of Americans are against completely repealing Roe vs Wade: https://www.pewresearch.org/politics/2019/08/29/u-s-public-continues-to-favor-legal-abortion-oppose-overturning-roe-v-wade/    Polito/Morning Consult: &quot;By a nearly 2-to-1 margin, voters oppose overturning Roe v. Wade&quot;: https://www.politico.com/news/2022/05/04/poll-roe-v-wade-00029889    Majority of Americans say Supreme Court should uphold Roe: https://www.washingtonpost.com/politics/2022/05/03/most-americans-say-supreme-court-should-uphold-roe-post-abc-poll-finds/",nan,nan,['Supreme court']
1521891306347278337,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651682137464,1521685968939630592,MISINFORMED_OR_POTENTIALLY_MISLEADING,The identity of the person who leaked the Supreme Court opinion is currently unknown. This tweet is pure speculation which may result in the identified clerk experiencing harassment. https://www.foxnews.com/politics/roe-v-wade-draft-leaker-identity-unknown,nan,nan,['Supreme court']
1521892764501221376,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651682485115,1521497306184306689,MISINFORMED_OR_POTENTIALLY_MISLEADING,"US law states &quot;Treason against the United States, shall consist only in levying War against them, or in adhering to their Enemies, giving them Aid and Comfort&quot;. Leaking an opinion does not meet this standard and in fact may not even be a crime: https://www.wired.com/story/scotus-roe-v-wade-opinion-leak-legal-risk/",nan,nan,['law']
1521946220050018305,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651695229910,1521842639464648708,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Pew Research indicates 61% think abortion should be legal in most or all circumstances, and 70% think Roe should not be completely overturned. https://www.pewresearch.org/politics/2019/08/29/u-s-public-continues-to-favor-legal-abortion-oppose-overturning-roe-v-wade/    It is true that recent Republican nominees have stated during their hearings that Roe was settled law or established precedent: https://thehill.com/regulation/court-battles/3475490-what-the-conservative-justices-said-about-roe-v-wade-during-confirmation-hearings/",nan,nan,"['conservative', 'law', 'regulation', 'Republican']"
1521950252328054784,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651696191281,1521533008171446275,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Democrats wish to pass Abortion-protecting bills and Democratic states consistently protect the right. However, the Senate has rarely had a filibuster-proof majority for Democrats in the last decades and Republicans campaign and vote consistently against it.    https://www.nytimes.com/2022/05/04/us/abortion-rights-protections.html  https://time.com/6152473/abortion-roe-v-wade-democrats/",nan,nan,"['campaign', 'rights', 'Senate', 'vote']"
1521952461652594688,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651696718024,1521840683673391105,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Contemporary Jewish law is not entirely clear on whether or not abortion is acceptable under all circumstances, but most contemporary denominations consider it acceptable. There is little evidence of Jewish views contemporaneous with Christ and none of Christ's own views. https://forward.com/news/501397/what-does-jewish-law-say-about-abortion/",nan,nan,['law']
1521953401457692673,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651696942092,1521900364064296960,NOT_MISLEADING,While Alito's argument explicitly states that the conclusion he comes to should not be read to have implications for other situations - such as same sex marriage - he also states that decisions based on a presumed right to privacy (including same sex marriage) are unfounded. https://www.politico.com/news/2022/05/02/read-justice-alito-initial-abortion-opinion-overturn-roe-v-wade-pdf-00029504    https://news.bloomberglaw.com/us-law-week/abortion-draft-raises-alarm-over-future-of-privacy-lgbt-rights,nan,nan,"['justice', 'law', 'rights']"
1521956783379558401,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651697748405,1521555460662435840,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The author is a comedian. Abortion is not currently illegal. A leak from the Supreme Court has shown five Conservative justices have voted against Roe vs Wade, but they have not published their decision at this time. When they do, abortion will become illegal in several states. https://www.politico.com/news/2022/05/02/supreme-court-abortion-draft-opinion-00029473",nan,nan,"['conservative', 'Supreme court']"
1521976607056941056,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651702474737,1521952038862540800,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This post has been made by a number of different accounts, so most likely is part of a campaign or bot farm. https://twitter.com/robert_campbll/status/1521952038862540800?s=21&amp;t=FEoY0WWaO4A6A3Nb1m2nmQ",nan,nan,['campaign']
1521976802821910528,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651702521412,1521941876462526464,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This post has been made exactly verbatim by a number of different accounts, suggesting either a coordinated campaign or a bot farm. https://twitter.com/robert_campbll/status/1521952038862540800?s=21&amp;t=FEoY0WWaO4A6A3Nb1m2nmQ",nan,nan,['campaign']
1521977814781595650,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651702762682,1521964844978778113,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This exact tweet has been posted a number of times verbatim by other accounts, suggesting it’s either a bot farm or a coordinated campaign. https://twitter.com/robert_campbll/status/1521952038862540800?s=21&amp;t=FEoY0WWaO4A6A3Nb1m2nmQ",nan,nan,['campaign']
1521977899489787904,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,1651702782878,1521953979718012928,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This exact tweet has been posted a number of times verbatim by other accounts, suggesting it’s either a bot farm or a coordinated campaign. https://twitter.com/robert_campbll/status/1521952038862540800?s=21&amp;t=FEoY0WWaO4A6A3Nb1m2nmQ",nan,nan,['campaign']
