noteId,noteAuthorParticipantId_x,createdAtMillis_x,tweetId,classification,summary,timestampMillisOfFirstNonNMRStatus,firstNonNMRStatus,found_keywords
1650328479299436544,8BBA91C4957E89E3F3E7375E11B946CC2326AC39FC2BFFD5359824DDE642711C,1682303945743,1650015559344332800,MISINFORMED_OR_POTENTIALLY_MISLEADING,"There is no scientific basis for earthquake prediction. There's always a chance for quakes in areas with active faults, but specific forecasts like these perform no better than random when tested.    https://www.usgs.gov/faqs/can-you-predict-earthquakes  https://scienceexchange.caltech.edu/topics/earthquakes/earthquakes-probabilities  https://sitn.hms.harvard.edu/flash/2019/predicting-next-big-earthquake/  https://www.nature.com/articles/d41586-023-00685-y  https://pubs.geoscienceworld.org/ssa/srl/article/89/2A/577/525827/Do-Large-Magnitude-8-Global-Earthquakes-Occur-on    Fact-checks of user's similar pseudoscience claims  https://apnews.com/article/fact-check-earthquake-prediction-262451352553  https://www.npr.org/2023/02/07/1154893886/earthquake-prediction-turkey-usgs  https://www.snopes.com/fact-check/can-you-predict-an-earthquake/  https://www.washingtonpost.com/news/morning-mix/wp/2015/05/28/massive-california-earthquake-predicted-for-today/  https://slate.com/technology/2015/05/planetary-alignment-no-it-won-t-cause-an-earthquake.html  https://gizmodo.com/will-a-planetary-alignment-cause-a-9-8-earthquake-this-1706933982  https://www.newshub.co.nz/home/new-zealand/2018/01/man-s-huge-quake-prediction-is-fearmongering-geonet.html  https://twitter.com/bwcphd/status/1633897308499902464  https://twitter.com/PierreSeismo/status/1634593771731189760  https://arxiv.org/abs/2303.11802",nan,nan,[]
1808162301163257905,AE8DC269A6C01A159244EC0896D4F8BAB381018502987ECB64C3810637B0840C,1719934461286,1807943650204381451,NOT_MISLEADING,NNN. Obivious joke as you say. Just add a comment not CN ffs. ,nan,nan,[]
1636096909315043330,015EF949CC561DD1C4D9D280A412D22A8B38286592F6F7EDB1F2996F2613D350,1678910875048,1635865453028311040,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Relative sea levels have risen in this period, by roughly one foot. But the Statue of Liberty is over 300 feet tall; the difference could not be seen in these photos even if they were taken at equivalent points in the tide cycle. The comparison is inherently misleading.    https://www.reuters.com/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-insignificant-idUSL1N2RV1SK",nan,nan,[]
1690718734246097299,694C2FBC591F30276173373D25C262FFBE780791E1621153C977F042FB1C637F,1691933732940,1690691778863611904,MISINFORMED_OR_POTENTIALLY_MISLEADING,"It’s a scam. No info has been given about any pyusd airdrop.  The website gives no information, just ask to connect the wallet to get the airdrop. Fake deadline of 1 day …",nan,nan,[]
1758157829385441597,6FED4CC17FA81FB033CFB28D9D29B70041A097E2E190DB47CDAF34D783018EFD,1708012466175,1757868097359564915,NOT_MISLEADING,Funny note but not needed,nan,nan,[]
1821244343623283037,B4FEE6DCF5A691F2AF0225A81BC8D8962BBDE19A81FD7850EDAA4E67BBC30661,1723053463259,1821231442296446999,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Although Kristi Noem did publish an account of shooting a family dog, this tweet is not real.     https://x.com/KristiNoem  https://apnews.com/article/kristi-noem-book-dog-killing-5710b302e33f61c697f20ab3b227a19b",nan,nan,[]
1790282495583240557,FF94A1279BCFCCAED57D92375EEFC8D07F4CEEF023CE849224A4DF34EFFA24D3,1715671583445,1790280575753781571,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is one of many similar accounts on social media artificially liking and following real accounts run by humans.   https://www.forbes.com/sites/antoniopequenoiv/2024/04/04/musks-x-says-its-purging-bots-heres-how-the-platform-has-struggled-to-squash-its-bot-problem/,nan,nan,[]
1838298904292659218,111F4A03D7F1923DCEC73DD8595474B5BFA1C4E88D3224D24348DD08B82C38D9,1727119587383,1838296393531953184,MISINFORMED_OR_POTENTIALLY_MISLEADING,⚠️ Deceptive site ahead    Potential threats on ton-claim[.]sign[.]tg include:      * Fake versions of MetaMask    * Secret Recovery Phrase or password theft    * Malicious transactions resulting in stolen assets    Advisory provided by Ethereum Phishing Detector and Web3 Antivirus - https://web3antivirus.io/scam-report/?id=519534,,,[]
1823520522547945820,49BB8372B24E2890F6CC80BCC01F33E0CE545DD7A37B54AE90264BCA04336963,1723596146605,1823399447478378718,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The images are AI-generated, on the left the floor follows no pattern and the reflection of the light does not reflect the actual colours or positions. On the right the tree is seemingly growing into the window, as well as other impossible geometry    https://www.wired.com/story/how-to-spot-generative-ai-art-according-to-artists/",nan,nan,[]
1807800944433701079,7211F1E79332715662DB1BCD6E0EE734D986A282EE931EEF653729DBB566BCFC,1719848307127,1807728069454491817,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The UK is only forecast to spend £305bn across all social security in 24/25, around 55% (£167bn) will be spent on pensioners alone.    https://www.gov.uk/government/publications/benefit-expenditure-and-caseload-tables-information-and-guidance/benefit-expenditure-and-caseload-tables-information-and-guidance",nan,nan,[]
1734621977917133286,EC1F302A4AD4E962B5C471AA954722CF94C7E207FE2E462B11A99A5F33883813,1702401081910,1733786880205025413,NOT_MISLEADING,NNN. This is an opinion tweet. Nothing needs correcting.,nan,nan,[]
1382743922733158402,FFD8B86CCB8A18186DE836A7AD1D9F656C2D20E9CCD5E199C63DF8FEE7D79366,1618506815978,1382485115817758720,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Bitcoin mining currently consumes on an annualized basis 139 TWh of electricity. Solar generates roughly six times as much electricity, at 844 TWh globally, in 2020.  https://t.co/teREryZeBs  https://t.co/APBEm6GH87",nan,nan,[]
1773322281198256423,910B90FE9AD963899CED052578CD0820D35D5170047B086BA466FBDC6034FF3A,1711627953229,1773150633786282233,NOT_MISLEADING,NNN    Post is asking a question that requires a response in the comments section    Not in community notes    Please post answer in the replies    NNN,nan,nan,[]
1848917646152024300,87A4B694F920554A5559110FAC0044C1CC4B7930D92364B5A5A47339545F66FD,1729651292728,1848879095041655060,MISINFORMED_OR_POTENTIALLY_MISLEADING,"User told that all creators are Jews.... It's fake, we made search in Wikipedia.com",nan,nan,[]
1727750295046767052,7383AFD84CCD46F6729542509B13EB942E2C5A378E35E2E10187C012DE6362D3,1700762745044,1727704344567448022,MISINFORMED_OR_POTENTIALLY_MISLEADING,No they did not.    https://x.com,nan,nan,[]
1733450955847299279,338468CDCDBCC01F617590CD51BF531BB8F85F3BA138B9FDD064750E76BB0C38,1702121888494,1733416386855051400,MISINFORMED_OR_POTENTIALLY_MISLEADING,"There is such a thing as Islamophobia, in fact. This post is conflating the denial of religious belief with the stigmatisation of people because of their belief.    Islamophobia: fear, hatred, and discrimination against practitioners of Islam or the Islamic religion as a whole.    https://www.britannica.com/topic/Islamophobia",nan,nan,[]
1695022767991660724,B0496902C71A47053F5525559879B2A47E518E40743661159061539F262F343E,1692959894546,1694963818177147161,MISINFORMED_OR_POTENTIALLY_MISLEADING,The video of Tucker has 251 million impressions. This does not reflect the amount of people that actually watched the interview. This is just the X algorithm pushing it to everyone’s feed.,nan,nan,[]
1666066751581192194,39609920A60EB0DCEFBDD3801AB223B53A1103B5A704DF3C702E3C505EA602CE,1686056242257,1666059252442746881,NOT_MISLEADING,"Gary has become the flashing beacon of the SEC in an attempt to FUD Crypto in general with targeted allegations against Binance and Coinbase. The end result and likely outcome, Binance and Coinbase are fined, withdraw from USA and setup in EU. ",1686067991084.0,CURRENTLY_RATED_NOT_HELPFUL,[]
1841506309625073678,60D3542976E566D932BC71D96937E1D7A9CDB02948CB7E4214445B65C7E215AE,1727884292405,1841310573465633138,NOT_MISLEADING,Stop trying to put a community note on this post to cope.,nan,nan,[]
1738670390858166420,338468CDCDBCC01F617590CD51BF531BB8F85F3BA138B9FDD064750E76BB0C38,1703366298773,1738583720657912096,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Metropolitan Police have confirmed that shops on Oxford Street were not “forced to lock down”:    https://x.com/metpoliceuk/status/1738615601034055963,nan,nan,[]
1846743544939401706,195C7704CD9F759E3B86F1AEC04794E8AFF7D13417BBB6422F13EE19BFA093F0,1729132946606,1846543816557203544,NOT_MISLEADING,"NNN There is absolutely no time claim in the post, only a question as to why the offender has not been jailed. If you feel the time of the offense is important, put it in comments, as others already have.",nan,nan,[]
1697298067936989690,20E0CF484B676DDDF19215F5F186B66AE77907E459EED4640DDADC690C248444,1693502368326,1696734248319979603,MISINFORMED_OR_POTENTIALLY_MISLEADING,Dropshipping add. They sell an item for $14.99 which costs a few cents on Aliexpress,nan,nan,[]
1689405675154067460,A583EDF7D465FBD0DBE46F1562A623AA28446E2FB9F18FB3027B08F0C6B64000,1691620675254,1689318333701828608,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This post contains a factual error and is missing important context. 49 out of 103 of Messi’s international goals have been in official friendlies, which makes up 47% of his goals. The reason for this is Copa America (where Messi plays) does not have qualifiers like Euros does.  https://www.messivsronaldo.app/international-stats/#google_vignette",1691959319076.0,CURRENTLY_RATED_HELPFUL,[]
1764990130970878135,4D643796F1579A79C7A7339544E3AD24BEC6686AE1C441ECDD28A1BF63A3F863,1709641413813,1764821704457495015,NOT_MISLEADING,"Stop using Community Notes to voice your personal opinion about someone who is voicing their personal opinion.    The Bush story is still unproven either way.  The producer, Mary Mapes had multiple sources for the story in spite of the rebuttals supporting Bush.   https://www.washingtonpost.com/wp-srv/politics/campaigns/wh2000/stories/bush072899.htm  https://www.history.com/this-day-in-history/bush-is-suspended-from-flying-with-the-air-national-guard",nan,nan,[]
1717597739872317654,B96E2A477992F50DEB1DCA8ABCE16DE2816AA4878C7CB1ABD932A8887E336ADC,1698342187265,1717541592519839998,NOT_MISLEADING,Satirical posts doesn't need a CN. ,nan,nan,[]
1702711468360171548,513E05EFC8451B3156F05CE6533E8DFAA3CC98D95E923A8A9BF5A8F6B2613C14,1694793023561,1701253819043328273,NOT_MISLEADING,Community Notes is not a price shopping tool and there is nothing misleading about drop shipping. This is an abuse of community Notes and should not be tolerated.,nan,nan,[]
1798800485828448512,A2DCC0CAD5051FC94E77B82261F01CA3457894C79C77A435BE89BA875668F73E,1717702430575,1797688117673246816,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This is an unverified story of a baby surviving a gun shot from a sniper rifle to the head. Stating this as fact is misleading. For context on what a sniper rifle does to the human body, see the attached video:    https://m.youtube.com/watch?v=BQAfHvpv6uk  ",nan,nan,[]
1702595815129420075,89CF6EBACC0372857CBFB535AB006F16189A59286195575FEEC52D2F6399B524,1694765449685,1702464320209322299,MISINFORMED_OR_POTENTIALLY_MISLEADING,"&quot;五点掌爆心拳&quot;  （Five point palm explosive fist）    It is wrong to die instantly. The correct answer is that if the person receiving this attack takes five steps, their heart will rupture and they will die.    https://youtu.be/zrigaQbUvZQ?si=wMV3oFFNsT0_kJYH",1694776208299.0,CURRENTLY_RATED_NOT_HELPFUL,[]
1716063502731751603,EA166D238C0A638C40453CE83893130E8E6C352F8C420EEC50D6D25AA9ABAF7A,1697976396627,1713150768813879737,MISINFORMED_OR_POTENTIALLY_MISLEADING,This person is NOT a Government Official and thus cannot make general statements like this.    It is only an elected Government official that can make such statement.    Official source of info from Nigerian Representatives are posted in website below:    https://statehouse.gov.ng/,nan,nan,[]
1750205370885111953,5AAD262AB3BCA47B67650CDF9FEBBC25DE89F8334C5D611D69B6DB91AE7C3AEB,1706116452320,1750141416343556326,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Warning: Scam!     Prices per capacity are unrealistically low at $2.63/TB. These are manipulated flash drives/SD cards falsely showing high storage.     Applies universally, similar to issues on Amazon .com: https://arstechnica.com/gadgets/2023/01/64gb-microsd-cards-are-posing-as-16tb-portable-ssds-on-amazon/",nan,nan,[]
1772398130576703716,06A4A5FA5DD3FAE62B13C1ADB85107B7CBA3F2E8729DC06057B658D0A41A98E8,1711407618551,1771870578435371484,NOT_MISLEADING,NNN - The occupation forces openly admit to the torture of detainees as shown at the 30 second mark of the video. ,nan,nan,[]
1853585884911653218,F000A816623078895E054EF1DCA8E23DF721ACCA38AA5563BD20FD00587C10DF,1730764287580,1853518338397544781,NOT_MISLEADING,"The fact that he PRODUCED some of the porn is rape, here is what else they found:  Investigators uncovered messages on Sohmer's Telegram, an encrypted app, that involved discussions, some in graphic detail, of luring, kidnapping and raping children, prosecutors said.  https://www.nbcboston.com/news/local/ex-news-site-editor-had-hundreds-of-child-sex-abuse-images-mass-da-says/3194061/    ",nan,nan,[]
1844206748556722224,84C8D1FA0D35A0EFCA7F83AE800DEBF008271345F680619D091EDAD3A6B0A934,1728528127217,1844141392186180037,MISINFORMED_OR_POTENTIALLY_MISLEADING,The tornado in the 1st clip is a CGI:  https://www.youtube.com/watch?v=v-Ja8gTt-L8    The 2nd clip is from 2023:  https://www.instagram.com/scienceandtech_/reel/Cp-LyT-AnjN/    The 3rd clip is from July:  https://13wham.com/news/local/record-breaking-18-tornado-warnings-issued-in-western-new-york-amid-severe-storms    The 4th clip is from 2022:  https://www.youtube.com/watch?v=-pW2w7ISPkQ    The 5th clip was posted in 2023:  https://www.tiktok.com/@danhadtrn5v/video/7268271044798991662    The 6th clip was posted in August:  https://x.com/spann/status/1825293706666340413    The 8th clip is from 2023:  https://www.youtube.com/watch?v=U59MAoldaGk,nan,nan,[]
